Date,China (SSE Composite Index),France (CAC 40),UK (FTSE 100),Germany (DAX),US (S&P 500),Canada (S&P/TSX Composite),Korea (KOSPI),Japan (Nikkei 225),India (Nifty 50)
2019-02-14,197000.0,90012000.0,519107200.0,83384200.0,3845390000.0,305833800.0,573400.0,64500000.0,627000.0
2019-02-15,196000.0,110465200.0,688422300.0,105640900.0,3648680000.0,255717300.0,400600.0,65600000.0,521900.0
2019-02-19,288000.0,67491900.0,624124300.0,67147500.0,3535270000.0,336230800.0,389100.0,53600000.0,291500.0
2019-02-20,246000.0,74722600.0,861254900.0,71844800.0,3904830000.0,268328500.0,374300.0,59700000.0,289200.0
2019-02-21,298600.0,95156300.0,798796000.0,77779400.0,3598260000.0,298529700.0,382500.0,68400000.0,279600.0
2019-02-22,301500.0,75215100.0,646718000.0,66893800.0,3429350000.0,222858800.0,409300.0,52400000.0,396800.0
2019-02-25,528700.0,72266600.0,644937500.0,69949900.0,3860260000.0,219234400.0,339200.0,51800000.0,385900.0
2019-02-26,565600.0,74612300.0,865719700.0,74034400.0,3676200000.0,266318500.0,332000.0,56400000.0,415000.0
2019-02-27,475000.0,86877000.0,870721000.0,84265200.0,3771790000.0,226354300.0,301500.0,67700000.0,381100.0
2019-02-28,350200.0,110811900.0,979616900.0,84129900.0,4445780000.0,304602900.0,510000.0,71500000.0,644200.0
2019-03-05,424100.0,74259300.0,795291200.0,63643000.0,3631380000.0,256504000.0,313100.0,59200000.0,373200.0
2019-03-06,555000.0,18519200.0,791979200.0,65204400.0,3800180000.0,272531800.0,328900.0,57100000.0,372600.0
2019-03-07,583800.0,100441400.0,691317400.0,99533100.0,3932150000.0,271719200.0,292600.0,75200000.0,321200.0
2019-03-08,577900.0,99881400.0,622101900.0,81946100.0,3424300000.0,255412900.0,313300.0,99800000.0,326600.0
2019-03-11,426200.0,71957700.0,674285200.0,71575600.0,3764850000.0,250342300.0,272100.0,55600000.0,352200.0
2019-03-12,511200.0,79641900.0,752033900.0,87365300.0,3432340000.0,229111500.0,355300.0,67800000.0,391300.0
2019-03-13,453200.0,72032100.0,744627600.0,78369100.0,3782250000.0,271091300.0,285600.0,66200000.0,383000.0
2019-03-14,373100.0,80679300.0,791259700.0,87594200.0,3505670000.0,196598800.0,341000.0,64100000.0,294500.0
2019-03-15,341200.0,213640300.0,1335709200.0,187987500.0,5969780000.0,635539200.0,387100.0,83200000.0,463700.0
2019-03-18,397800.0,71187100.0,642988100.0,91113700.0,3620770000.0,231369100.0,258000.0,55200000.0,320300.0
2019-03-19,350900.0,70707600.0,598904100.0,81542500.0,3650740000.0,250958500.0,319700.0,59900000.0,326100.0
2019-03-20,358600.0,80810600.0,748851100.0,100826500.0,3779160000.0,261723000.0,317600.0,65300000.0,366300.0
2019-03-22,364800.0,109347500.0,694767600.0,112187500.0,4253730000.0,325520900.0,333600.0,78900000.0,386200.0
2019-03-25,380300.0,77602300.0,586169600.0,75056300.0,3406110000.0,234398100.0,307100.0,77700000.0,294500.0
2019-03-26,353500.0,64772700.0,629605500.0,79984300.0,3288570000.0,242530400.0,301300.0,101300000.0,282600.0
2019-03-27,291400.0,92888500.0,678742500.0,102107000.0,3422400000.0,244631900.0,363200.0,76000000.0,350400.0
2019-03-28,288100.0,74378700.0,568044400.0,89405300.0,3185460000.0,223248900.0,288000.0,71100000.0,527700.0
2019-04-01,466100.0,77183600.0,697005200.0,96979200.0,3560090000.0,233225700.0,263300.0,77400000.0,379600.0
2019-04-02,447100.0,67149200.0,720842000.0,77384300.0,3267210000.0,178277900.0,257500.0,71000000.0,386100.0
2019-04-03,430500.0,87758700.0,880770400.0,93396300.0,3570000000.0,224154600.0,358600.0,68500000.0,365800.0
2019-04-04,469100.0,69798300.0,675670900.0,77816900.0,3038740000.0,189917700.0,431000.0,57900000.0,349000.0
2019-04-08,504500.0,58463400.0,571379100.0,63676500.0,3056460000.0,207573900.0,347900.0,54600000.0,260900.0
2019-04-09,364200.0,68930800.0,652297100.0,65890100.0,3032480000.0,175136900.0,414800.0,54300000.0,300500.0
2019-04-10,380100.0,70801100.0,569746800.0,68624100.0,3092230000.0,213547500.0,399700.0,58700000.0,359900.0
2019-04-11,353000.0,75234800.0,629602900.0,78550400.0,2970650000.0,230076600.0,402000.0,61200000.0,279800.0
2019-04-12,289800.0,81746200.0,696895600.0,92887200.0,3726050000.0,195851400.0,449600.0,61600000.0,246000.0
2019-04-15,348800.0,67400500.0,511603500.0,65121600.0,3114530000.0,194884000.0,404200.0,66100000.0,290000.0
2019-04-16,357900.0,76025200.0,623807300.0,83377900.0,3403120000.0,202476900.0,569100.0,57300000.0,354300.0
2019-04-18,325500.0,105619800.0,520513300.0,108852300.0,3507100000.0,195729700.0,573300.0,67300000.0,339700.0
2019-04-23,328400.0,87060900.0,772087000.0,77350700.0,3674480000.0,221708500.0,481200.0,52000000.0,272500.0
2019-04-24,274900.0,84201400.0,682647400.0,106440300.0,3468480000.0,212959200.0,575100.0,67900000.0,335200.0
2019-04-25,325900.0,75881200.0,674377600.0,96274900.0,3440010000.0,278775000.0,441100.0,63300000.0,604400.0
2019-04-26,280900.0,75422900.0,839779200.0,90044700.0,3264390000.0,282659400.0,570200.0,71900000.0,333500.0
2019-05-07,253300.0,93789000.0,880585900.0,109809200.0,3793060000.0,248842000.0,484100.0,90700000.0,337500.0
2019-05-08,231500.0,76182500.0,809211600.0,101037000.0,3543110000.0,213596600.0,456300.0,85700000.0,372800.0
2019-05-09,200000.0,96336000.0,854458400.0,109425400.0,3659050000.0,224368300.0,743500.0,96900000.0,373000.0
2019-05-10,282300.0,82554800.0,618170400.0,142098700.0,3566780000.0,233580500.0,714800.0,98500000.0,387300.0
2019-05-13,212000.0,87610900.0,773553600.0,110572100.0,3900270000.0,232643800.0,505800.0,74500000.0,357600.0
2019-05-14,208300.0,86384000.0,721546200.0,106200000.0,3354860000.0,205376300.0,696200.0,90200000.0,398100.0
2019-05-15,230500.0,103541000.0,811266000.0,125835700.0,3140900000.0,203556400.0,577800.0,84100000.0,414200.0
2019-05-16,248400.0,89653900.0,655973100.0,109001200.0,3338470000.0,207250700.0,745200.0,82500000.0,350700.0
2019-05-17,266300.0,96770400.0,741020200.0,104474100.0,3316040000.0,182489100.0,537400.0,75800000.0,412100.0
2019-05-21,211400.0,79280900.0,749358400.0,90829900.0,3223050000.0,218951700.0,526900.0,70100000.0,381000.0
2019-05-22,200000.0,69422500.0,800943900.0,87115400.0,3194000000.0,197464300.0,510000.0,64500000.0,355900.0
2019-05-23,197300.0,95282100.0,795078400.0,118104500.0,3899320000.0,243742200.0,509300.0,63900000.0,569000.0
2019-05-24,167200.0,86386600.0,633553800.0,82359600.0,2889230000.0,192188500.0,480600.0,67700000.0,374600.0
2019-05-28,223300.0,123522700.0,1155168300.0,121297400.0,4146980000.0,396196700.0,494500.0,98500000.0,598300.0
2019-05-29,199000.0,96891600.0,652877900.0,90848600.0,3701110000.0,206795300.0,380900.0,70000000.0,318100.0
2019-05-30,205800.0,53926800.0,638457200.0,47889500.0,3276030000.0,171203300.0,461900.0,58700000.0,421200.0
2019-05-31,195200.0,92675600.0,853980400.0,98490800.0,3982670000.0,224730200.0,439200.0,79100000.0,438900.0
2019-06-03,215900.0,82486400.0,711561100.0,104353700.0,3952360000.0,223718800.0,387100.0,67400000.0,315300.0
2019-06-04,188500.0,100999600.0,829550400.0,107666100.0,3814130000.0,211115800.0,436000.0,69200000.0,289200.0
2019-06-11,260500.0,82532500.0,669773500.0,95140700.0,3551000000.0,178845100.0,550700.0,52100000.0,332200.0
2019-06-12,240300.0,71298300.0,800128100.0,69957400.0,3039870000.0,190864300.0,693500.0,56500000.0,283700.0
2019-06-13,213000.0,69304200.0,608751100.0,69172100.0,3100640000.0,184289900.0,553400.0,65700000.0,447900.0
2019-06-14,215400.0,65531100.0,610719800.0,70037500.0,2992810000.0,170254100.0,473400.0,60400000.0,390300.0
2019-06-17,154000.0,60116200.0,531721100.0,84991300.0,2828400000.0,185238200.0,561600.0,49100000.0,295500.0
2019-06-18,147700.0,112114700.0,798973400.0,153990400.0,3441540000.0,218953000.0,601000.0,54600000.0,365500.0
2019-06-19,230800.0,94042300.0,751391800.0,104190600.0,3300220000.0,190088100.0,863000.0,64100000.0,446900.0
2019-06-20,291000.0,91520000.0,698596800.0,95166000.0,3943060000.0,235060200.0,1007200.0,55700000.0,442000.0
2019-06-21,287000.0,180857100.0,1451918700.0,210689700.0,5003540000.0,493939000.0,692000.0,89000000.0,468400.0
2019-06-24,210500.0,69081000.0,627473100.0,89756300.0,3136960000.0,198177100.0,669600.0,43200000.0,277600.0
2019-06-25,243700.0,67601900.0,607355800.0,73907200.0,3579430000.0,207158600.0,643000.0,53900000.0,300500.0
2019-06-26,174400.0,72145100.0,654431900.0,87524700.0,3511350000.0,211051800.0,736900.0,50300000.0,327900.0
2019-06-27,195400.0,68458200.0,645884500.0,85035600.0,3162500000.0,177472300.0,644900.0,61300000.0,480200.0
2019-06-28,181400.0,77991000.0,708530400.0,99449300.0,5422650000.0,207980500.0,537300.0,62100000.0,303900.0
2019-07-02,208100.0,67572900.0,556375200.0,68934500.0,3224490000.0,178238300.0,460800.0,54700000.0,363200.0
2019-07-03,205900.0,63296400.0,682521500.0,70392700.0,1963570000.0,143993900.0,522700.0,55000000.0,340500.0
2019-07-05,152100.0,63896500.0,550648200.0,79900200.0,2434680000.0,133774100.0,459400.0,44800000.0,530700.0
2019-07-08,205200.0,54984500.0,538297100.0,91084400.0,2922360000.0,172378100.0,516000.0,51900000.0,464000.0
2019-07-09,140700.0,62346600.0,542926500.0,105796900.0,3033330000.0,159727900.0,440100.0,53900000.0,442500.0
2019-07-10,131400.0,60776200.0,542296300.0,80443400.0,3157800000.0,188751200.0,355700.0,58900000.0,337600.0
2019-07-11,139400.0,57476600.0,593132000.0,78192200.0,3155710000.0,190584700.0,376700.0,49600000.0,317300.0
2019-07-12,133700.0,60414500.0,501138900.0,78381800.0,2984140000.0,160587500.0,403900.0,45400000.0,359400.0
2019-07-16,127800.0,66028700.0,607182100.0,75136100.0,3297030000.0,178472900.0,682800.0,49800000.0,480200.0
2019-07-17,145100.0,63754200.0,576654300.0,72857800.0,3185650000.0,165612900.0,761600.0,53300000.0,464800.0
2019-07-18,145400.0,63265600.0,504046800.0,73275500.0,3369820000.0,203717800.0,446600.0,70200000.0,498300.0
2019-07-19,145000.0,65514600.0,575615700.0,77803200.0,3285890000.0,164302800.0,394900.0,57900000.0,446000.0
2019-07-22,175300.0,58118200.0,513122700.0,58508700.0,3016200000.0,138546100.0,332600.0,46900000.0,516000.0
2019-07-23,125400.0,77856100.0,634924300.0,94402100.0,3333810000.0,148830300.0,648100.0,48100000.0,458900.0
2019-07-24,150500.0,68914100.0,637416200.0,93206200.0,3433220000.0,171778800.0,851400.0,51100000.0,413200.0
2019-07-25,141300.0,106354900.0,633546500.0,115937000.0,3657050000.0,209506500.0,598600.0,46900000.0,553700.0
2019-07-26,135100.0,71726800.0,775744000.0,71108800.0,3260170000.0,167192900.0,589100.0,47600000.0,522700.0
2019-07-29,124200.0,59297700.0,759258200.0,64309600.0,3224490000.0,184840900.0,608700.0,47000000.0,482900.0
2019-07-30,143900.0,87362100.0,822322600.0,114710200.0,3632770000.0,181417800.0,547000.0,54500000.0,479100.0
2019-07-31,136900.0,84213800.0,1092686800.0,91199000.0,4626330000.0,265480700.0,589400.0,76500000.0,536700.0
2019-08-01,138100.0,81383400.0,817813900.0,87758900.0,4793810000.0,304393300.0,461700.0,75700000.0,499900.0
2019-08-02,179400.0,130992200.0,1031592200.0,138678400.0,3882810000.0,240108500.0,438500.0,91500000.0,547400.0
2019-08-06,224200.0,88253800.0,791750700.0,86220300.0,4156640000.0,317366800.0,739600.0,89700000.0,517900.0
2019-08-07,153000.0,89433100.0,735519300.0,108829300.0,4512720000.0,279764100.0,760800.0,73600000.0,548500.0
2019-08-08,145000.0,79249600.0,726060600.0,101153300.0,4118530000.0,230997900.0,777200.0,64800000.0,482500.0
2019-08-09,143800.0,71097900.0,794807200.0,107173100.0,3356850000.0,210694000.0,654300.0,63700000.0,538100.0
2019-08-13,130900.0,99386900.0,698409600.0,116609400.0,3857190000.0,227506600.0,660000.0,72900000.0,624600.0
2019-08-14,144000.0,97168500.0,811517700.0,106028900.0,4325150000.0,235438100.0,699600.0,60900000.0,511500.0
2019-08-16,148600.0,99103700.0,651943200.0,114055600.0,3524080000.0,0.0,421700.0,58400000.0,470900.0
2019-08-19,214500.0,71538300.0,612867100.0,78455800.0,3221050000.0,0.0,481000.0,50600000.0,369500.0
2019-08-20,189700.0,65790300.0,766076800.0,68833300.0,3067710000.0,165281200.0,463600.0,50100000.0,444700.0
2019-08-21,159000.0,57209100.0,605372900.0,62803500.0,3016540000.0,179093700.0,391600.0,53000000.0,557900.0
2019-08-22,149200.0,70434200.0,653343400.0,74446100.0,2893660000.0,145756500.0,435600.0,54600000.0,668200.0
2019-08-23,159200.0,70292400.0,643009300.0,90301100.0,3942520000.0,227392200.0,381100.0,50700000.0,667100.0
2019-08-27,208100.0,70020000.0,851399100.0,82363700.0,3537490000.0,232156300.0,427000.0,60800000.0,685600.0
2019-08-28,183100.0,62433900.0,675638900.0,59962600.0,3102480000.0,182417600.0,284300.0,51500000.0,550000.0
2019-08-29,178600.0,69419100.0,635681800.0,72992700.0,3177150000.0,183112200.0,285100.0,55100000.0,649900.0
2019-08-30,194000.0,78422900.0,727868800.0,77686500.0,3009910000.0,178987200.0,317700.0,72000000.0,628200.0
2019-09-03,189000.0,57453400.0,626095300.0,66704200.0,3427830000.0,223316900.0,342100.0,0.0,483000.0
2019-09-04,225500.0,60939800.0,677444300.0,63323800.0,3167900000.0,201346000.0,348700.0,51500000.0,508800.0
2019-09-05,305400.0,84379600.0,711302800.0,89831600.0,3902600000.0,236406500.0,488100.0,83000000.0,595700.0
2019-09-06,216800.0,71138100.0,692287900.0,80411000.0,3209340000.0,185443700.0,384400.0,71100000.0,497200.0
2019-09-09,243400.0,73880200.0,794831900.0,74246100.0,4031120000.0,216894100.0,511800.0,57800000.0,412500.0
2019-09-11,229800.0,92098300.0,829121400.0,90579200.0,3934370000.0,218707000.0,429100.0,110100000.0,687100.0
2019-09-17,223300.0,82367800.0,698421800.0,77784600.0,3673250000.0,247102000.0,508000.0,81500000.0,482000.0
2019-09-18,168000.0,68987800.0,642716000.0,70537600.0,3458800000.0,232114900.0,613100.0,69400000.0,519200.0
2019-09-19,162700.0,78682000.0,632737400.0,81542000.0,3265660000.0,209325900.0,493000.0,78200000.0,642600.0
2019-09-20,182100.0,188623500.0,1656288000.0,192994000.0,6103440000.0,501130200.0,589900.0,85000000.0,1356800.0
2019-09-24,163900.0,67257400.0,588772200.0,60350800.0,3872800000.0,207308500.0,535800.0,68400000.0,651700.0
2019-09-25,168500.0,80836400.0,704553100.0,72631600.0,3331200000.0,197464000.0,651600.0,61600000.0,629100.0
2019-09-26,188900.0,71044800.0,704707500.0,78923300.0,3084910000.0,204562400.0,430600.0,81600000.0,844500.0
2019-09-27,132900.0,69249200.0,584318800.0,66140900.0,3246480000.0,196461700.0,285900.0,76400000.0,650000.0
2019-09-30,116600.0,77126700.0,655556100.0,70129900.0,3249130000.0,200791800.0,327600.0,69900000.0,756800.0
2019-10-10,134200.0,87261800.0,700021400.0,88437900.0,3234400000.0,186014600.0,445800.0,59900000.0,562000.0
2019-10-11,161200.0,115452700.0,1507692000.0,100870000.0,3581320000.0,200746600.0,381100.0,67400000.0,737800.0
2019-10-15,155400.0,88007900.0,1123687400.0,94185500.0,3345090000.0,212333000.0,464500.0,74500000.0,527400.0
2019-10-16,149900.0,83929000.0,1000484300.0,99475900.0,3230320000.0,165968300.0,524500.0,78700000.0,533500.0
2019-10-17,122500.0,88695900.0,1126096700.0,99302200.0,3103470000.0,168397700.0,314200.0,57800000.0,797600.0
2019-10-18,150000.0,95316900.0,869346100.0,88676100.0,3268970000.0,166417400.0,516700.0,59200000.0,853400.0
2019-10-23,123800.0,75280000.0,764933300.0,76218700.0,3413600000.0,181906700.0,429500.0,68000000.0,664200.0
2019-10-24,126500.0,83627900.0,733646100.0,84318900.0,3696510000.0,167159100.0,367700.0,61300000.0,700500.0
2019-10-25,136900.0,71714000.0,580305100.0,59800700.0,3379060000.0,173518300.0,348700.0,57200000.0,812000.0
2019-10-29,166100.0,74571800.0,710020700.0,76948300.0,3594430000.0,178116500.0,357700.0,72900000.0,951700.0
2019-10-30,158800.0,90959100.0,672191900.0,100397400.0,3779660000.0,160008300.0,415600.0,101600000.0,725200.0
2019-10-31,161600.0,112062300.0,847657500.0,100660900.0,4149310000.0,222279500.0,461300.0,78300000.0,1414800.0
2019-11-01,159900.0,65867300.0,582078600.0,65905400.0,3956290000.0,201175400.0,418300.0,65400000.0,855300.0
2019-11-05,179900.0,78408500.0,673186900.0,83190400.0,4490590000.0,229381500.0,400600.0,102100000.0,632000.0
2019-11-06,165300.0,86948200.0,618514700.0,80045600.0,4465510000.0,217181200.0,410100.0,77400000.0,603400.0
2019-11-07,137000.0,105688900.0,668773400.0,117100600.0,4151990000.0,242580400.0,425700.0,70900000.0,563000.0
2019-11-08,149700.0,94387100.0,551986100.0,95599200.0,3508160000.0,207483800.0,574100.0,94600000.0,789300.0
2019-11-11,157900.0,60606400.0,828425100.0,72597200.0,3041120000.0,153122700.0,617300.0,61500000.0,549000.0
2019-11-13,129800.0,76988600.0,695720800.0,77193800.0,3513720000.0,184507900.0,664400.0,63400000.0,659000.0
2019-11-14,129100.0,67172300.0,675226500.0,81582700.0,3282090000.0,166391500.0,521100.0,79900000.0,559500.0
2019-11-15,135500.0,74070300.0,770473200.0,81039800.0,3359800000.0,189379400.0,556200.0,72200000.0,580200.0
2019-11-18,124400.0,70805300.0,764459700.0,69775200.0,3440140000.0,206179100.0,489200.0,57300000.0,514400.0
2019-11-19,135400.0,72290900.0,605672300.0,68664200.0,3613670000.0,224995000.0,826900.0,64200000.0,613900.0
2019-11-20,137400.0,74180900.0,814232500.0,68735300.0,4041010000.0,237379700.0,581100.0,65700000.0,646700.0
2019-11-21,123500.0,76235300.0,608185000.0,74515800.0,3744010000.0,236455800.0,579600.0,69800000.0,557700.0
2019-11-22,158600.0,75146000.0,611242800.0,74716200.0,3235270000.0,199534600.0,519900.0,55600000.0,486800.0
2019-11-25,178600.0,62132600.0,570982800.0,54920200.0,3514310000.0,218539900.0,397700.0,50300000.0,534300.0
2019-11-26,170000.0,112044300.0,1058651500.0,89580100.0,4600450000.0,327576100.0,532600.0,94300000.0,1201300.0
2019-11-27,133900.0,68032200.0,626246700.0,67304300.0,3035470000.0,176184000.0,367800.0,52200000.0,584200.0
2019-11-29,122600.0,61639300.0,627336500.0,71753700.0,1743420000.0,155880500.0,433300.0,52100000.0,804400.0
2019-12-02,128800.0,99392100.0,928558400.0,105692200.0,3285750000.0,198659100.0,385300.0,47700000.0,720900.0
2019-12-03,123800.0,86293300.0,824932200.0,87003100.0,3671580000.0,220648800.0,450000.0,58800000.0,605800.0
2019-12-04,125500.0,89688600.0,688011100.0,68441900.0,3702980000.0,206239700.0,347000.0,58100000.0,747200.0
2019-12-05,143200.0,73424300.0,650618500.0,54216400.0,3360480000.0,227230800.0,472200.0,61400000.0,562200.0
2019-12-06,134100.0,75933300.0,516373000.0,60141700.0,3483310000.0,183338400.0,440200.0,54400000.0,609200.0
2019-12-09,160800.0,56245200.0,619399300.0,50345100.0,3400470000.0,194556800.0,393100.0,55800000.0,599100.0
2019-12-10,170100.0,73070100.0,703527300.0,80064000.0,3346310000.0,187213300.0,500100.0,52800000.0,650200.0
2019-12-11,165500.0,62940400.0,820837400.0,69220500.0,3257650000.0,191719000.0,668700.0,61300000.0,997700.0
2019-12-12,151800.0,91513000.0,727087300.0,83998800.0,4003200000.0,242569600.0,584600.0,56300000.0,752600.0
2019-12-13,212000.0,113199500.0,1906667700.0,106137100.0,3757650000.0,296508900.0,540000.0,115500000.0,597700.0
2019-12-16,211900.0,77242800.0,1045291600.0,71200800.0,4070200000.0,205035700.0,377100.0,53300000.0,437700.0
2019-12-17,293000.0,84477400.0,1096514900.0,79260500.0,3842940000.0,206814500.0,599500.0,64000000.0,499600.0
2019-12-18,244100.0,80799300.0,679287600.0,71001000.0,4029950000.0,248873100.0,591100.0,66300000.0,518900.0
2019-12-19,208600.0,72322800.0,661933000.0,84018200.0,3784360000.0,207784300.0,643100.0,55600000.0,623100.0
2019-12-20,215100.0,151362500.0,1159724000.0,170723200.0,6457480000.0,465801000.0,646700.0,70300000.0,810700.0
2019-12-23,205700.0,46603900.0,539145700.0,56215400.0,3064530000.0,162520400.0,502000.0,45200000.0,604800.0
2019-12-27,247100.0,47289800.0,311117100.0,43758600.0,2429150000.0,134796700.0,490200.0,44800000.0,383800.0
2019-12-30,248100.0,40318700.0,304247900.0,31427400.0,3021720000.0,128084900.0,416400.0,41600000.0,411100.0
2020-01-06,312600.0,69063700.0,516783400.0,71778600.0,3702460000.0,195351800.0,592700.0,72800000.0,396500.0
2020-01-07,276600.0,69593800.0,511576100.0,78282300.0,3435910000.0,171935800.0,568200.0,64300000.0,447800.0
2020-01-08,297900.0,71431600.0,606225000.0,88178800.0,3726840000.0,246980100.0,913800.0,79400000.0,446000.0
2020-01-09,243400.0,67961100.0,653838100.0,86965600.0,3641230000.0,222501200.0,592600.0,62200000.0,477500.0
2020-01-10,210400.0,64393300.0,651315600.0,77941000.0,3214580000.0,192514100.0,594500.0,55900000.0,660600.0
2020-01-14,230000.0,75439500.0,697648200.0,74555400.0,3687620000.0,235495600.0,835900.0,64200000.0,616300.0
2020-01-15,202300.0,79851500.0,730575200.0,72046400.0,3721490000.0,207645200.0,746200.0,57200000.0,684400.0
2020-01-16,203400.0,76032900.0,573564200.0,39611800.0,3540580000.0,261420600.0,808300.0,55400000.0,395700.0
2020-01-17,190300.0,79316600.0,631970100.0,86342800.0,3726220000.0,224673300.0,580800.0,59400000.0,502100.0
2020-01-21,234800.0,63922800.0,656519300.0,64630900.0,4104840000.0,241563100.0,770300.0,44600000.0,400.0
2020-01-22,223900.0,69408800.0,604636000.0,73130700.0,3623780000.0,213329700.0,608500.0,49000000.0,500.0
2020-01-23,272800.0,90037200.0,668616300.0,90749900.0,3766710000.0,330914300.0,509600.0,55500000.0,867700.0
2020-02-03,215900.0,75677800.0,645846700.0,81389100.0,3760460000.0,196331500.0,836700.0,72500000.0,669800.0
2020-02-04,364000.0,85595000.0,696703600.0,80887400.0,3996900000.0,235045300.0,624600.0,67900000.0,560400.0
2020-02-05,309800.0,107839000.0,818911400.0,108453900.0,4121480000.0,223399700.0,574400.0,70300000.0,758000.0
2020-02-06,316400.0,106153100.0,673947900.0,114567900.0,3887250000.0,199327500.0,695000.0,95100000.0,565100.0
2020-02-07,309500.0,82348500.0,705974200.0,87036900.0,3733920000.0,209827800.0,800200.0,65400000.0,473500.0
2020-02-10,294900.0,65703100.0,612817500.0,60456500.0,3462730000.0,210735600.0,609600.0,56500000.0,524700.0
2020-02-12,248700.0,92681200.0,573044200.0,86733300.0,3930910000.0,246203500.0,632500.0,74600000.0,411700.0
2020-02-13,274800.0,92665700.0,823565400.0,92087000.0,3500890000.0,255696600.0,638700.0,64500000.0,501200.0
2020-02-14,250700.0,77985500.0,629855000.0,66314900.0,3419700000.0,222706800.0,597200.0,69100000.0,622800.0
2020-02-18,311700.0,89930300.0,786827200.0,82088700.0,3750400000.0,294361000.0,470400.0,59500000.0,676900.0
2020-02-19,315100.0,80156900.0,602975900.0,90192900.0,3614200000.0,215953000.0,590800.0,61600000.0,513600.0
2020-02-20,345700.0,91055800.0,780481500.0,86435200.0,4019180000.0,248798000.0,709600.0,63300000.0,502600.0
2020-02-25,441600.0,143623800.0,976469000.0,129552500.0,5596760000.0,303245600.0,1565600.0,105800000.0,461000.0
2020-02-26,469000.0,161976300.0,982409600.0,163618900.0,5484650000.0,303632000.0,810900.0,99300000.0,567600.0
2020-02-27,350500.0,216328100.0,1224827000.0,191240900.0,7064710000.0,232685900.0,562500.0,106200000.0,608600.0
2020-02-28,401200.0,268468000.0,1979835300.0,274623700.0,8569570000.0,590219300.0,671600.0,148500000.0,809900.0
2020-03-02,367300.0,201844000.0,1770844200.0,207214100.0,6381330000.0,374721500.0,528100.0,123700000.0,680800.0
2020-03-03,410100.0,186265500.0,1277190200.0,195936600.0,6376510000.0,393127900.0,615700.0,105300000.0,696500.0
2020-03-04,353300.0,152463500.0,1115783100.0,147845700.0,5073020000.0,273718600.0,606300.0,94600000.0,797700.0
2020-03-05,445400.0,155475900.0,1146893100.0,148086000.0,5579290000.0,313012300.0,675200.0,85700000.0,1352500.0
2020-03-06,362100.0,198425500.0,1377953500.0,195038500.0,6555240000.0,374703800.0,865600.0,111700000.0,1811000.0
2020-03-09,414600.0,329160800.0,2098798700.0,305324300.0,8441290000.0,559227400.0,666900.0,170300000.0,1565500.0
2020-03-11,352500.0,206895800.0,1507518600.0,216708900.0,7431200000.0,468990900.0,679700.0,129200000.0,1218500.0
2020-03-12,307800.0,371403200.0,2209275500.0,390477000.0,8850810000.0,678332900.0,850300.0,164600000.0,1343500.0
2020-03-13,366500.0,326461800.0,1935105000.0,325900900.0,8299070000.0,669328700.0,1035300.0,233400000.0,1388000.0
2020-03-16,351900.0,311603900.0,2111567500.0,302202400.0,7805450000.0,525668300.0,682000.0,158100000.0,897700.0
2020-03-17,306100.0,225787000.0,1941164900.0,220092600.0,8370250000.0,618745200.0,649800.0,198800000.0,935600.0
2020-03-18,291200.0,214274700.0,1837075100.0,207558900.0,8799300000.0,589437000.0,728000.0,177200000.0,1516600.0
2020-03-19,302300.0,199534100.0,1963412200.0,205539300.0,7956100000.0,531586300.0,977700.0,198900000.0,925700.0
2020-03-23,249800.0,195845200.0,1629604900.0,197208600.0,7411380000.0,473241500.0,647200.0,170300000.0,653500.0
2020-03-24,257000.0,185439800.0,1582421000.0,203840700.0,7563150000.0,489332500.0,679300.0,147300000.0,738400.0
2020-03-25,273100.0,176942500.0,1860995600.0,204692500.0,8300010000.0,553126800.0,872800.0,147700000.0,736900.0
2020-03-26,234100.0,150657300.0,1536739000.0,160450300.0,7766990000.0,471047400.0,992500.0,128100000.0,865600.0
2020-03-27,240800.0,144021100.0,1457210400.0,156138300.0,6201670000.0,453378000.0,1077500.0,148900000.0,801500.0
2020-03-30,239700.0,119404100.0,1136875400.0,131120200.0,5751120000.0,388246500.0,767800.0,121000000.0,593300.0
2020-03-31,218600.0,151397700.0,1602112800.0,151505700.0,6576210000.0,498993900.0,1037500.0,122200000.0,712700.0
2020-04-01,217300.0,141856100.0,1670362100.0,132862200.0,5964000000.0,373013200.0,1243600.0,105800000.0,506300.0
2020-04-03,200800.0,124037700.0,1180517400.0,116245300.0,6096970000.0,354988900.0,1000100.0,96000000.0,697000.0
2020-04-07,270200.0,146543100.0,1563928500.0,149513100.0,7050410000.0,400917900.0,951400.0,108200000.0,814200.0
2020-04-08,243500.0,96256500.0,1133735000.0,102430700.0,5875710000.0,374163600.0,907500.0,105900000.0,896500.0
2020-04-09,238200.0,126589000.0,1290301300.0,134477100.0,7899550000.0,437301200.0,920600.0,82300000.0,742100.0
2020-04-16,203000.0,107745200.0,1073687700.0,106131500.0,5228810000.0,288395700.0,878300.0,81400000.0,719400.0
2020-04-17,245700.0,134393000.0,1204085900.0,143341400.0,5804810000.0,374045500.0,1667500.0,87800000.0,684200.0
2020-04-20,211800.0,79833400.0,822613800.0,103611100.0,5228630000.0,334709500.0,1087500.0,65000000.0,726400.0
2020-04-21,233200.0,98896700.0,888662400.0,121194400.0,5121010000.0,307129600.0,1174300.0,79400000.0,655100.0
