Date,China (SSE Composite Index),France (CAC 40),UK (FTSE 100),Germany (DAX),US (S&P 500),Canada (S&P/TSX Composite),Korea (KOSPI),Japan (Nikkei 225),India (Nifty 50)
2018-01-25,3528.034912109375,5456.0498046875,7608.5,13222.4697265625,2830.93994140625,16194.2998046875,2536.72998046875,23649.029296875,11009.2001953125
2018-01-29,3510.26904296875,5517.669921875,7663.89990234375,13274.83984375,2851.47998046875,16090.7001953125,2587.550048828125,23580.169921875,11075.9501953125
2018-01-30,3484.656005859375,5464.85009765625,7587.10009765625,13171.91015625,2818.27001953125,15947.099609375,2567.070068359375,23233.369140625,11033.900390625
2018-01-31,3454.72607421875,5471.18017578125,7521.7998046875,13159.349609375,2813.0400390625,15898.7001953125,2553.010009765625,23092.849609375,10979.2998046875
2018-02-01,3424.4189453125,5432.58984375,7476.5,12971.7802734375,2812.699951171875,15818.0,2564.590087890625,23211.119140625,10878.7998046875
2018-02-02,3388.860107421875,5364.97998046875,7432.2998046875,12782.0703125,2759.969970703125,15600.900390625,2519.60009765625,23122.44921875,10736.099609375
2018-02-05,3406.240966796875,5283.27001953125,7334.7998046875,12622.4404296875,2638.169921875,15284.400390625,2476.239990234375,22659.4296875,10586.7998046875
2018-02-06,3364.216064453125,5101.14990234375,7079.39990234375,12232.8603515625,2593.070068359375,14945.7998046875,2409.3798828125,21078.7109375,10276.2998046875
2018-02-07,3304.007080078125,5169.39990234375,7141.39990234375,12414.83984375,2681.330078125,15325.7001953125,2396.56005859375,21627.130859375,10446.400390625
2018-02-08,3225.7119140625,5129.52001953125,7161.2998046875,12187.4501953125,2580.56005859375,15065.599609375,2393.4599609375,21649.69921875,10479.5498046875
2018-02-09,3062.742919921875,5051.2099609375,7073.0,12003.3603515625,2532.68994140625,14785.7998046875,2346.72998046875,21119.009765625,10398.2001953125
2018-02-14,3171.384033203125,5081.6201171875,7145.7001953125,12075.2099609375,2648.8701171875,15120.7998046875,2408.02001953125,20950.150390625,10456.650390625
2018-02-22,3234.114990234375,5253.2001953125,7187.7998046875,12283.7001953125,2697.77001953125,15493.599609375,2405.22998046875,21626.849609375,10340.650390625
2018-02-23,3258.488037109375,5292.7001953125,7220.7998046875,12431.9404296875,2713.739990234375,15533.2998046875,2427.1298828125,21741.630859375,10396.650390625
2018-02-26,3281.614990234375,5329.509765625,7244.2998046875,12484.58984375,2753.780029296875,15652.2001953125,2447.860107421875,22040.869140625,10520.2001953125
2018-02-27,3284.62890625,5329.7900390625,7272.89990234375,12436.1298828125,2744.219970703125,15655.5,2456.139892578125,22325.0703125,10537.25
2018-02-28,3239.843994140625,5312.6201171875,7231.89990234375,12417.9599609375,2713.5400390625,15442.0,2426.2099609375,22068.240234375,10461.5498046875
2018-03-05,3236.717041015625,5115.93994140625,7062.10009765625,11830.98046875,2675.75,15334.7001953125,2374.800048828125,20937.259765625,10323.900390625
2018-03-06,3243.654052734375,5170.14013671875,7115.60009765625,12110.33984375,2711.260009765625,15503.7998046875,2392.8701171875,21381.419921875,10215.900390625
2018-03-07,3264.763916015625,5134.509765625,7109.60009765625,12020.6103515625,2701.739990234375,15471.599609375,2395.239990234375,21201.939453125,10141.5498046875
2018-03-08,3261.552001953125,5186.27978515625,7145.7001953125,12177.1201171875,2722.64990234375,15477.7998046875,2407.590087890625,21299.400390625,10146.400390625
2018-03-09,3283.55908203125,5241.509765625,7189.7001953125,12284.5703125,2751.5400390625,15503.0,2436.030029296875,21357.55078125,10211.900390625
