Date,Close,High,Low,Open,Volume,return (n=1),volatility (n=20)
2018-02-06,15363.900390625,15401.7998046875,14945.7998046875,15112.2998046875,289213400.0,0.001895884481681429,0.0012845832282993687
2018-02-07,15330.599609375,15421.2001953125,15325.7001953125,15365.400390625,243344100.0,-0.0021698215846717877,0.0012854100304589885
2018-02-08,15065.599609375,15359.5,15065.599609375,15335.099609375,256435100.0,-0.017436832305539825,0.0014654333159544173
2018-02-09,15034.5,15110.900390625,14785.7998046875,15087.599609375,290429600.0,-0.002066413124543589,0.001468409083816224
2018-02-14,15328.2998046875,15391.099609375,15120.7998046875,15143.7998046875,286177400.0,0.019353220169179258,0.0018534969058432345
2018-02-22,15508.2001953125,15638.0,15493.599609375,15588.900390625,208979300.0,0.011668148569105979,0.0019850710361428137
2018-02-23,15638.5,15641.099609375,15533.2998046875,15560.2001953125,163631100.0,0.008366893700138024,0.0020571008721615653
2018-02-26,15714.7001953125,15735.2001953125,15652.2001953125,15701.099609375,172844500.0,0.00486076986528472,0.002078279438930088
2018-02-27,15671.2001953125,15766.5,15655.5,15703.7001953125,195624400.0,-0.0027719471043990284,0.0020784575721776986
2018-02-28,15442.7001953125,15726.099609375,15442.0,15723.599609375,268253000.0,-0.014688232927747263,0.0021453444187049166
2018-03-05,15541.2998046875,15559.2001953125,15334.7001953125,15340.2001953125,20663500.0,0.006364571534489134,0.0021917912874414545
2018-03-06,15545.2001953125,15591.0,15503.7998046875,15568.900390625,220908900.0,0.0002509379084468584,0.002190597470811841
2018-03-07,15472.599609375,15611.900390625,15471.599609375,15487.2001953125,183071700.0,-0.004681229421481942,0.0021910477145413686
2018-03-08,15538.7001953125,15552.7001953125,15477.7998046875,15511.099609375,173265200.0,0.004263006482078677,0.002212918438167956
2018-03-09,15577.7998046875,15598.7998046875,15503.0,15581.0,163811300.0,0.0025131123329138363,0.00221001049666144
2018-03-12,15604.7998046875,15628.099609375,15549.0,15579.599609375,152231100.0,0.0017317354605306378,0.0021837327197648942
2018-03-13,15647.099609375,15709.400390625,15628.7998046875,15661.5,158921500.0,0.0027070246168448718,0.0021917818608993968
2018-03-14,15653.599609375,15712.599609375,15619.7001953125,15696.599609375,167702100.0,0.00041532619115039937,0.0021782433266445142
2018-03-15,15670.599609375,15735.2998046875,15642.400390625,15687.900390625,186611800.0,0.0010854229058064077,0.002019309557255068
2018-03-16,15711.2998046875,15791.2001953125,15694.2998046875,15694.2998046875,478268800.0,0.002593865820242567,0.0017920374538778125
2018-03-19,15589.400390625,15693.099609375,15540.900390625,15693.099609375,175993800.0,-0.007788965076423641,0.0018469079033814034
2018-03-20,15616.400390625,15642.5,15593.099609375,15608.7998046875,215898400.0,0.0017304479334968057,0.0018410873076117932
2018-03-22,15399.900390625,15570.900390625,15387.099609375,15563.5,230352600.0,-0.013960627853118942,0.0017561020679353343
2018-03-23,15223.7001953125,15455.599609375,15203.900390625,15415.400390625,213911900.0,-0.011507604356038823,0.0018611673165981394
2018-03-26,15298.599609375,15356.900390625,15211.400390625,15334.2001953125,213984100.0,0.004907858508961631,0.001600551178375936
