Date,Close,High,Low,Open,Volume,return (n=1),volatility (n=5)
2018-01-04,2723.989990234375,2729.2900390625,2719.070068359375,2719.31005859375,3697340000.0,,
2018-01-05,2743.14990234375,2743.449951171875,2727.919921875,2731.330078125,3239280000.0,0.007009145888585348,
2018-01-09,2751.2900390625,2759.139892578125,2747.860107421875,2751.14990234375,3467460000.0,0.002963047284595189,
2018-01-10,2748.22998046875,2750.800048828125,2736.06005859375,2745.550048828125,3579900000.0,-0.0011128458115206878,
2018-01-11,2767.56005859375,2767.56005859375,2752.780029296875,2752.969970703125,3645690000.0,0.007009025768882019,
2018-01-12,2786.239990234375,2787.85009765625,2769.639892578125,2770.179931640625,3587220000.0,0.006726926399094035,0.0016033507092855024
2018-01-16,2776.419921875,2807.5400390625,2768.639892578125,2798.9599609375,4362880000.0,-0.0035307132616026696,0.002095176169273349
2018-01-17,2802.56005859375,2807.0400390625,2778.3798828125,2784.989990234375,3790340000.0,0.009371006206502086,0.0025270405370077017
2018-01-18,2798.030029296875,2805.830078125,2792.56005859375,2802.39990234375,3703300000.0,-0.0016176974974736241,0.0025765745978725257
2018-01-19,2810.300048828125,2810.330078125,2798.080078125,2802.60009765625,3724230000.0,0.004375647986990156,0.0024527974503715587
2018-01-22,2832.969970703125,2833.030029296875,2808.1201171875,2809.159912109375,3489480000.0,0.00803436438221324,0.0025619057011057106
2018-01-23,2839.1298828125,2842.239990234375,2830.590087890625,2835.050048828125,3541140000.0,0.002172004968222319,0.0019883945346630826
2018-01-24,2837.5400390625,2852.969970703125,2824.81005859375,2845.419921875,4079270000.0,-0.0005601325472320471,0.0017402993003997297
2018-01-25,2839.25,2848.56005859375,2830.93994140625,2846.239990234375,3873100000.0,0.0006024393988328895,0.0015217986400440026
2018-01-29,2853.530029296875,2870.6201171875,2851.47998046875,2867.22998046875,3587420000.0,0.005016901821221223,0.001557353969315158
2018-01-30,2822.429931640625,2837.75,2818.27001953125,2832.739990234375,4012070000.0,-0.010958642805337085,0.0027191606946399133
2018-01-31,2823.81005859375,2839.260009765625,2813.0400390625,2832.409912109375,4276270000.0,0.0004888658586947881,0.0026487919674555156
2018-02-01,2821.97998046875,2835.9599609375,2812.699951171875,2816.449951171875,3977380000.0,-0.0006482983520233253,0.002647981821459336
2018-02-02,2762.1298828125,2808.919921875,2759.969970703125,2808.919921875,4340220000.0,-0.021436680516698812,0.004763323564771961
2018-02-05,2648.93994140625,2763.389892578125,2638.169921875,2741.06005859375,5310840000.0,-0.041842540938381426,0.007823327564464353
2018-02-06,2695.139892578125,2701.0400390625,2593.070068359375,2614.780029296875,5917350000.0,0.017290573348937088,0.010207898026695018
2018-02-07,2681.659912109375,2727.669921875,2681.330078125,2690.949951171875,4646300000.0,-0.005014138223752627,0.010003220465446343
2018-02-08,2581.0,2685.27001953125,2580.56005859375,2685.010009765625,5333840000.0,-0.0382590522458017,0.010965069370918772
2018-02-09,2619.550048828125,2638.669921875,2532.68994140625,2601.780029296875,5690110000.0,0.014825645199524345,0.012642525267332559
2018-02-14,2698.6298828125,2702.10009765625,2648.8701171875,2651.2099609375,4011940000.0,0.029741627467360875,0.011880965582063658
2018-02-22,2703.9599609375,2731.260009765625,2697.77001953125,2710.419921875,3720620000.0,0.0019731573221267416,0.011390827888844818
2018-02-23,2747.300048828125,2747.760009765625,2713.739990234375,2715.800048828125,3200360000.0,0.015901278245121022,0.011635942308754083
2018-02-26,2779.60009765625,2780.639892578125,2753.780029296875,2757.3701171875,3436590000.0,0.011688438620627399,0.004464706163246262
2018-02-27,2744.280029296875,2789.14990234375,2744.219970703125,2780.449951171875,3752070000.0,-0.012788311441467541,0.007101822725770276
2018-02-28,2713.830078125,2761.52001953125,2713.5400390625,2753.780029296875,4244570000.0,-0.011157806083656078,0.0058098689833658325
2018-03-05,2720.93994140625,2728.090087890625,2675.75,2681.06005859375,3733640000.0,0.0026164372408486714,0.005815994865783495
2018-03-06,2728.1201171875,2732.080078125,2711.260009765625,2730.179931640625,3389030000.0,0.0026353829319968104,0.0046294260941968195
2018-03-07,2726.800048828125,2730.60009765625,2701.739990234375,2710.179931640625,3406690000.0,-0.000483991825716375,0.0033800993039140702
2018-03-08,2738.969970703125,2740.449951171875,2722.64990234375,2732.75,3206040000.0,0.004453148208884627,0.002807152818852736
2018-03-09,2786.570068359375,2786.570068359375,2751.5400390625,2752.909912109375,3376870000.0,0.017229546741207587,0.0030885838863409683
2018-03-12,2783.02001953125,2796.97998046875,2779.260009765625,2790.5400390625,3216960000.0,-0.001274797337998416,0.0033444589093046557
2018-03-13,2765.31005859375,2801.89990234375,2758.679931640625,2792.31005859375,3324290000.0,-0.006383910414314703,0.004016436128341758
2018-03-14,2749.47998046875,2777.110107421875,2744.3798828125,2774.06005859375,3394630000.0,-0.005740969825188786,0.004349162502617694
2018-03-15,2747.330078125,2763.030029296875,2741.469970703125,2754.27001953125,3543710000.0,-0.0007822363990965508,0.004306679211194153
2018-03-16,2752.010009765625,2761.85009765625,2749.969970703125,2750.570068359375,5429140000.0,0.0017019979472317418,0.0015442989500277628
2018-03-19,2712.919921875,2741.3798828125,2694.590087890625,2741.3798828125,3327460000.0,-0.014306040541373417,0.002754275625277336
2018-03-20,2716.93994140625,2724.219970703125,2710.050048828125,2715.050048828125,3272590000.0,0.0014807086617189258,0.003008676150253042
2018-03-22,2643.68994140625,2695.679931640625,2641.590087890625,2691.360107421875,3765460000.0,-0.027330579098483757,0.005698374568017334
2018-03-23,2588.260009765625,2657.669921875,2585.889892578125,2646.7099609375,3829380000.0,-0.02118980731175066,0.005891714112334675
2018-03-26,2658.550048828125,2661.360107421875,2601.81005859375,2619.35009765625,3538080000.0,0.02679504070603539,0.00970063947381131
2018-03-27,2612.6201171875,2674.780029296875,2596.1201171875,2667.570068359375,3761320000.0,-0.0174272856453219,0.00983872635433845
2018-03-28,2605.0,2632.64990234375,2593.06005859375,2611.300048828125,3875720000.0,-0.0029209188994626773,0.009675091783223105
2018-04-03,2614.449951171875,2619.139892578125,2575.489990234375,2592.169921875,3395840000.0,0.003621056466088646,0.008566203491656136
2018-04-04,2644.68994140625,2649.860107421875,2573.610107421875,2584.0400390625,3369230000.0,0.01150010234644679,0.0073571223351609275
2018-04-09,2613.159912109375,2653.550048828125,2610.7900390625,2617.179931640625,3076140000.0,-0.011993650687820866,0.005206455780438643
2018-04-10,2656.8701171875,2665.449951171875,2635.780029296875,2638.409912109375,3579130000.0,0.01658859899631407,0.0050818784673042185
2018-04-11,2642.18994140625,2661.429931640625,2639.25,2643.889892578125,3054520000.0,-0.005540685772461173,0.005267372979667389
2018-04-12,2663.989990234375,2674.719970703125,2653.830078125,2653.830078125,3045330000.0,0.008216898697657044,0.005380642077012999
2018-04-13,2656.300048828125,2680.260009765625,2645.050048828125,2676.89990234375,2988540000.0,-0.0028907998267066345,0.005107666330848278
2018-04-16,2677.840087890625,2686.489990234375,2665.159912109375,2670.10009765625,3020740000.0,0.008076336801563068,0.004046098535853925
2018-04-17,2706.389892578125,2713.340087890625,2692.050048828125,2692.739990234375,3286190000.0,0.01060507161386675,0.003286817665896116
2018-04-18,2708.639892578125,2717.489990234375,2703.6298828125,2710.110107421875,3412030000.0,0.0008310204075532664,0.002558016919710273
2018-04-19,2693.1298828125,2702.840087890625,2681.89990234375,2701.159912109375,3375120000.0,-0.00574258179583257,0.003130883187754801
2018-04-20,2670.139892578125,2693.93994140625,2660.610107421875,2692.56005859375,3428260000.0,-0.008573177188352708,0.0037380535863422316
2018-04-23,2670.2900390625,2682.860107421875,2657.989990234375,2675.39990234375,3030390000.0,5.623011118453955e-05,0.003301844593043135
2018-04-24,2634.56005859375,2683.550048828125,2617.320068359375,2680.800048828125,3716020000.0,-0.013470888006475166,0.002682533197372904
2018-04-25,2639.39990234375,2645.300048828125,2612.669921875,2634.919921875,3563680000.0,0.0018353742328236348,0.0028035918937431466
2018-04-26,2666.93994140625,2676.47998046875,2647.159912109375,2651.64990234375,3690920000.0,0.010380144187376953,0.004165235347146793
2018-04-27,2669.909912109375,2677.35009765625,2659.010009765625,2675.469970703125,3234510000.0,0.001113005271363815,0.0038328923435672155
2018-05-02,2635.669921875,2660.8701171875,2631.699951171875,2654.239990234375,4047020000.0,-0.01290734157929617,0.004617142504850256
2018-05-08,2671.919921875,2676.340087890625,2655.199951171875,2670.260009765625,3745100000.0,0.013659896386527157,0.004614605369133808
