Date,000001.SS,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^KS11,^N225,^NSEI
2018-05-23,3205.43701171875,5626.02001953125,7877.5,13148.0498046875,2733.330078125,16151.900390625,2476.860107421875,22949.73046875,10533.5498046875
2018-05-24,3173.531005859375,5598.64990234375,7803.5,13006.4404296875,2731.969970703125,16171.5,2481.31005859375,22644.689453125,10535.150390625
2018-05-25,3156.72607421875,5592.16015625,7753.2998046875,13002.4697265625,2727.360107421875,16148.2001953125,2466.570068359375,22509.359375,10628.0498046875
2018-05-29,3143.2080078125,5480.18017578125,7730.2998046875,12803.2900390625,2710.669921875,16013.599609375,2479.679931640625,22439.099609375,10717.25
2018-05-30,3085.39697265625,5434.240234375,7689.60009765625,12783.759765625,2729.340087890625,16048.900390625,2449.8798828125,22079.23046875,10648.7001953125
2018-05-31,3098.075927734375,5453.009765625,7727.5,12803.599609375,2722.5,16064.400390625,2430.14990234375,22254.419921875,10763.7998046875
2018-06-01,3102.087890625,5482.56005859375,7746.7001953125,12800.4501953125,2736.929931640625,16095.2001953125,2445.31005859375,22316.91015625,10764.75
2018-06-04,3098.402099609375,5501.47998046875,7772.10009765625,12846.259765625,2749.159912109375,16121.2001953125,2452.669921875,22515.720703125,10770.2998046875
2018-06-05,3114.76904296875,5512.81982421875,7744.5,12925.240234375,2752.610107421875,16176.2001953125,2455.780029296875,22602.130859375,10633.150390625
2018-06-07,3128.715087890625,5500.31982421875,7756.7001953125,12914.849609375,2779.89990234375,16249.2001953125,2478.669921875,22856.369140625,10818.0
2018-06-08,3100.68505859375,5458.85009765625,7714.2998046875,12795.6396484375,2779.389892578125,16202.7001953125,2468.27001953125,22879.0,10779.4501953125
2018-06-11,3063.610107421875,5480.419921875,7756.0,12861.9501953125,2790.2099609375,16294.7998046875,2470.989990234375,22856.080078125,10850.5498046875
2018-06-12,3081.447021484375,5496.47021484375,7762.7998046875,12948.51953125,2789.800048828125,16290.7998046875,2479.56005859375,23011.5703125,10856.5498046875
2018-06-14,3066.047119140625,5543.2900390625,7793.5,13135.9697265625,2789.06005859375,16351.599609375,2451.949951171875,22898.390625,10833.7001953125
2018-06-15,3048.797119140625,5560.6201171875,7781.0,13170.0498046875,2782.81005859375,16329.900390625,2433.510009765625,22885.83984375,10834.0
2018-06-19,2984.970947265625,5398.0400390625,7631.2998046875,12708.7099609375,2765.050048828125,16351.900390625,2379.489990234375,22618.51953125,10789.4501953125
2018-06-20,2925.56103515625,5418.2001953125,7705.2001953125,12760.2001953125,2774.860107421875,16444.5,2374.52001953125,22581.400390625,10781.7998046875
