Date,Close,High,Low,Open,Volume,return (n=1),volatility (n=20)
2018-03-19,3279.251953125,3280.56689453125,3251.047119140625,3264.927978515625,138000.0,0.002861410193313461,0.0032061281920652608
2018-03-20,3290.639892578125,3292.573974609375,3252.43310546875,3257.218994140625,139900.0,0.0034667087756272345,0.003084958208950741
2018-03-22,3263.47998046875,3288.797119140625,3242.761962890625,3281.264892578125,150400.0,-0.008287937389897644,0.003026313814263161
2018-03-23,3152.760986328125,3188.235107421875,3110.6640625,3172.77197265625,275500.0,-0.03451553217099072,0.00278974565674799
2018-03-26,3133.721923828125,3134.27587890625,3091.4580078125,3117.319091796875,186400.0,-0.006057161367567211,0.002562734862981307
2018-03-27,3166.64892578125,3172.778076171875,3143.570068359375,3164.798095703125,189100.0,0.010452496376583062,0.0023594982316885696
2018-03-28,3122.2900390625,3165.212890625,3117.533935546875,3130.571044921875,163500.0,-0.014107188074059484,0.002400901233947712
2018-04-03,3136.633056640625,3144.33203125,3119.132080078125,3130.012939453125,152200.0,0.004583230203104398,0.0023047181426033873
2018-04-04,3131.111083984375,3163.340087890625,3128.866943359375,3147.049072265625,147000.0,-0.0017620291961672856,0.0022628337060209094
2018-04-09,3138.2939453125,3146.093017578125,3110.302978515625,3125.44189453125,139600.0,0.002291402274179028,0.0022393304157834787
2018-04-10,3190.322021484375,3190.64892578125,3139.0810546875,3144.257080078125,168200.0,0.016442536130834916,0.0024201303846927112
2018-04-11,3208.08203125,3220.844970703125,3191.5869140625,3197.3720703125,175900.0,0.0055514016401531,0.0023766529805344877
2018-04-12,3180.157958984375,3205.251953125,3177.049072265625,3203.278076171875,148200.0,-0.008742392320831618,0.0023974263035407843
2018-04-13,3159.052001953125,3197.89599609375,3155.506103515625,3192.0419921875,127600.0,-0.006658884986955124,0.0023853299296646225
2018-04-16,3110.64892578125,3153.10595703125,3096.10009765625,3152.887939453125,154400.0,-0.015440620975475628,0.0024392939618588464
2018-04-17,3066.797119140625,3118.760009765625,3064.028076171875,3112.97509765625,147200.0,-0.014197628900268527,0.0024520285863791806
2018-04-18,3091.39892578125,3096.888916015625,3041.625,3091.909912109375,159300.0,0.007989981917511924,0.0025240555678057506
2018-04-19,3117.3759765625,3127.43896484375,3090.287109375,3094.27392578125,160100.0,0.00836789955169129,0.00258777741030473
2018-04-20,3071.54296875,3111.1708984375,3065.9208984375,3105.4619140625,155100.0,-0.014811583777303705,0.0026523218933198673
2018-04-23,3068.011962890625,3085.056884765625,3045.93701171875,3063.443115234375,131700.0,-0.0011502482795591375,0.00264972467331764
2018-04-24,3128.927001953125,3136.0400390625,3069.74609375,3069.74609375,162300.0,0.019660352156706695,0.002874239895185508
2018-04-25,3117.97412109375,3122.907958984375,3107.0009765625,3112.39794921875,127300.0,-0.0035066641418890704,0.0028582297737040395
