Date,Close,High,Low,Open,Volume,return (n=1),volatility (n=20)
2018-03-19,2712.919921875,2741.3798828125,2694.590087890625,2741.3798828125,3327460000.0,-0.014306040541373417,0.003198158537931352
2018-03-20,2716.93994140625,2724.219970703125,2710.050048828125,2715.050048828125,3272590000.0,0.0014807086617189258,0.00318606918011573
2018-03-22,2643.68994140625,2695.679931640625,2641.590087890625,2691.360107421875,3765460000.0,-0.027330579098483757,0.0028655596037991207
2018-03-23,2588.260009765625,2657.669921875,2585.889892578125,2646.7099609375,3829380000.0,-0.02118980731175066,0.002978488283971233
2018-03-26,2658.550048828125,2661.360107421875,2601.81005859375,2619.35009765625,3538080000.0,0.02679504070603539,0.0029021607125067767
2018-03-27,2612.6201171875,2674.780029296875,2596.1201171875,2667.570068359375,3761320000.0,-0.0174272856453219,0.00301423489852667
2018-03-28,2605.0,2632.64990234375,2593.06005859375,2611.300048828125,3875720000.0,-0.0029209188994626773,0.0028680727945668864
2018-04-03,2614.449951171875,2619.139892578125,2575.489990234375,2592.169921875,3395840000.0,0.003621056466088646,0.002789147657603831
2018-04-04,2644.68994140625,2649.860107421875,2573.610107421875,2584.0400390625,3369230000.0,0.01150010234644679,0.0028303527297185694
2018-04-09,2613.159912109375,2653.550048828125,2610.7900390625,2617.179931640625,3076140000.0,-0.011993650687820866,0.002837886117340539
2018-04-10,2656.8701171875,2665.449951171875,2635.780029296875,2638.409912109375,3579130000.0,0.01658859899631407,0.002978765968461581
2018-04-11,2642.18994140625,2661.429931640625,2639.25,2643.889892578125,3054520000.0,-0.005540685772461173,0.0029791763536611655
2018-04-12,2663.989990234375,2674.719970703125,2653.830078125,2653.830078125,3045330000.0,0.008216898697657044,0.003019250377983996
2018-04-13,2656.300048828125,2680.260009765625,2645.050048828125,2676.89990234375,2988540000.0,-0.0028907998267066345,0.0030055855983645284
2018-04-16,2677.840087890625,2686.489990234375,2665.159912109375,2670.10009765625,3020740000.0,0.008076336801563068,0.002887757908595486
